Players,AHLPPG,AHL FPG,AHL GP,NHL PPG,NHLFPG,NHL GP,WHLPPG,WHLFPG,WHL GP
Jeff Daniels,0.718309859,0,71,0.081180812,0.003690037,271,0,0,0
Alex Goligoski,0.583333333,0,96,0.498154982,0,271,0,0,0
Chris Stewart,0.563106796,0.13592233,103,0.612546125,0.088560886,271,0,0,0
Brian Boyle,0.728070175,0.070175439,114,0.284132841,0.044280443,271,0,0,0
Doug Brown,0,0,0,0.405904059,0,271,0,0,0
Eric Lacroix,0,0,0,0.195571956,0.014760148,271,0,0,0
Kevin Hatcher,0,0,0,0.468634686,0,271,0,0,0
Steve Downie,1.020408163,0.265306122,49,0.503676471,0.150735294,272,0,0,0
Vladimir Sobotka,1.088235294,0.073529412,68,0.261029412,0.011029412,272,0,0,0
Ted Purcell,1.152380952,0,105,0.551470588,0,272,0,0,0
Benoit Brunet,0.8,0,5,0.47080292,0.00729927,274,0,0,0
Bryan Muir,0.487534626,0.052631579,361,0.193430657,0.02919708,274,0,0,0
Patrick Traverse,0.418660287,0.014354067,418,0.237226277,0.00729927,274,0,0,0
Derick Brassard,1.214285714,0.023809524,42,0.549090909,0.014545455,275,0,0,0
Matt Moulson,0.85106383,0.021276596,188,0.654545455,0,275,0,0,0
Marc Methot,0.215384615,0.015384615,195,0.185454545,0.021818182,275,0,0,0
Dave Reid,0,0,0,0.22826087,0.003623188,276,0,0,0
Sheldon Brookbank,0.340540541,0.191891892,370,0.129963899,0.140794224,277,0,0,0
Mark Mowers,0.99078341,0,217,0.223021583,0,278,0,0,0
Brandon Prust,0.407239819,0.339366516,221,0.225806452,0.301075269,279,0,0,0
Torrey Mitchell,0.611111111,0.055555556,18,0.260714286,0.007142857,280,0,0,0
Steve Webb,0.371134021,0.268041237,97,0.046428571,0.139285714,280,0,0,0
Drew Miller,0.674846626,0.006134969,163,0.275,0.007142857,280,0,0,0
Ulf Dahlen,0,0,0,0.625,0,280,0,0,0
Freddy Meyer,0.461538462,0,78,0.259786477,0.010676157,281,0,0,0
Aaron Johnson,0.494252874,0.011494253,174,0.220640569,0.017793594,281,0,0,0
Anton Babchuk,0.405405405,0,111,0.375886525,0,282,0,0,0
Joel Bouchard,0.625806452,0,155,0.234042553,0.024822695,282,0,0,0
Raitis Ivanans,0.09375,0.25,160,0.063829787,0.205673759,282,0,0,0
Sergei Krivokrasov,0.533333333,0,15,0.477031802,0.003533569,283,0,0,0
Andy Delmore,0.573604061,0.005076142,394,0.356890459,0,283,0,0,0
Steve Dubinsky,0.756410256,0,78,0.200704225,0.003521127,284,0,0,0
Lance Pitlick,0,0,0,0.10915493,0.038732394,284,0,0,0
Claude Giroux,0.947368421,0,38,0.852631579,0.010526316,285,0,0,0
Andrei Kovalenko,0,0,0,0.487719298,0.003508772,285,0,0,0
John MacLean,0.2,0,5,0.531468531,0.006993007,286,0,0,0
Darroll Powe,0.357894737,0.126315789,95,0.195804196,0.031468531,286,0,0,0
Kevin Stevens,0,0,0,0.451048951,0.031468531,286,0,0,0
B.J. Crombeen,0.341880342,0.256410256,117,0.194444444,0.229166667,288,0,0,0
Todd Gill,0.38,0,50,0.221453287,0.024221453,289,0,0,0
Vladimir Orszagh,0.495934959,0.008130081,123,0.411764706,0.006920415,289,0,0,0
Blake Sloan,0.857142857,0,7,0.148275862,0.013793103,290,0,0,0
Josh Bailey,1.545454545,0,11,0.412371134,0.006872852,291,0,0,0
Dixon Ward,0.955223881,0.044776119,134,0.360824742,0.010309278,291,0,0,0
David Perron,0,0,0,0.592465753,0.003424658,292,0,0,0
Brad Larsen,0.526946108,0.053892216,334,0.163265306,0.020408163,294,0,0,0
Alexander Korolyuk,0.910447761,0,67,0.47972973,0.016891892,296,0,0,0
Janne Laukkanen,0.6,0,10,0.316498316,0.003367003,297,0,0,0
Adam Burish,0.328125,0.15625,64,0.181818182,0.094276094,297,0,0,0
David Bolland,0,0,0,0.518518519,0.006734007,297,0,0,0
Erik Johnson,0,0,2,0.426174497,0.026845638,298,0,0,0
Ryan VandenBussche,0.15,0.316666667,60,0.063545151,0.294314381,299,0,0,0
Kent Huskins,0.31678487,0.002364066,423,0.224080268,0.010033445,299,0,0,0
Paul Laus,0,0,0,0.140468227,0.287625418,299,0,0,0
Lauri Korpikoski,0.584337349,0.012048193,166,0.34,0,300,0,0,0
Gary Suter,0,0,0,0.476666667,0.006666667,300,0,0,0
Larry Murphy,0,0,0,0.55,0,300,0,0,0
Chris McAllister,0.078014184,0.141843972,141,0.069767442,0.199335548,301,0,0,0
Bob Probert,0,0,0,0.205980066,0.212624585,301,0,0,0
Andrej Sekera,0.382978723,0,94,0.264900662,0,302,0,0,0
Christian Backman,0.385135135,0,148,0.261589404,0,302,0,0,0
Nikolai Kulemin,0,0,5,0.501650165,0.00330033,303,0,0,0
Rick Tocchet,0,0,0,0.574257426,0.095709571,303,0,0,0
Cal Clutterbuck,0.32,0.04,75,0.328947368,0.026315789,304,0,0,0
Steve Poapst,0.373333333,0,225,0.115131579,0,304,0,0,0
Krys Barch,0.290836653,0.207171315,251,0.101973684,0.309210526,304,0,0,0
Michael Frolik,0,0,0,0.463815789,0,304,0,0,0
Jiri Fischer,0.4,0,25,0.196721311,0.032786885,305,0,0,0
Dick Tarnstrom,0.222222222,0,9,0.45751634,0,306,0,0,0
Sergei Kostitsyn,0.888888889,0,54,0.524429967,0.009771987,307,0,0,0
Andy Hilbert,0.898039216,0.015686275,255,0.338762215,0.013029316,307,0,0,0
Stu Grimson,0,0,0,0.06514658,0.273615635,307,0,0,0
Cam Janssen,0.138888889,0.527777778,36,0.035714286,0.301948052,308,0,0,0
Colin Forbes,0.7752443,0.019543974,307,0.194805195,0.035714286,308,0,0,0
Kevin Klein,0.419354839,0.025806452,155,0.210355987,0.012944984,309,0,0,0
Daniel Carcillo,0,0,0,0.270967742,0.274193548,310,0,0,0
Patrik Berglund,0,0,0,0.525806452,0,310,0,0,0
Fredrik Olausson,0,0,0,0.469453376,0,311,0,0,0
Dave Karpa,0.243697479,0.016806723,119,0.134615385,0.076923077,312,0,0,0
Mike Mottau,0.620842572,0.019955654,451,0.185303514,0.019169329,313,0,0,0
James Neal,0.626865672,0.014925373,67,0.694267516,0.015923567,314,0,0,0
Joel Ward,0.411483254,0.009569378,209,0.372611465,0.003184713,314,0,0,0
Guillaume Latendresse,0,0,0,0.436305732,0.012738854,314,0,0,0
Christoph Schubert,0.152380952,0.00952381,210,0.228571429,0.006349206,315,0,0,0
Todd Warriner,0.625,0,32,0.335443038,0,316,0,0,0
Pascal Rheaume,0.644787645,0.019305019,259,0.284810127,0.03164557,316,0,0,0
Drew Doughty,0,0,0,0.512658228,0.003164557,316,0,0,0
David Moss,0.758241758,0,91,0.391167192,0.003154574,317,0,0,0
Kevin Dineen,0,0,0,0.255520505,0.082018927,317,0,0,0
Valeri Kamensky,0,0,0,0.621451104,0,317,0,0,0
Mats Lindgren,0.25,0,8,0.323899371,0,318,0,0,0
Mikhail Grabovski,0.948717949,0,78,0.630094044,0.006269592,319,0,0,0
Frans Nielsen,0.803921569,0.009803922,102,0.523510972,0,319,0,0,0
Landon Wilson,0.844444444,0.133333333,135,0.307210031,0.059561129,319,0,0,0
Jakub Voracek,0,0,0,0.573667712,0,319,0,0,0
Darren Van Impe,0.833333333,0,12,0.275,0.075,320,0,0,0
Christian Laflamme,0.305555556,0.009259259,108,0.14375,0.00625,320,0,0,0
Marc Chouinard,0.385416667,0.005208333,192,0.24375,0.009375,320,0,0,0
Alexandre Picard,0.617424242,0.039772727,528,0.221875,0.01875,320,0,0,0
Patrick Poulin,0.612903226,0,31,0.261682243,0.012461059,321,0,0,0
Cody McCormick,0.403614458,0.126506024,166,0.168224299,0.15576324,321,0,0,0
Brad Brown,0.097938144,0.237113402,194,0.090062112,0.189440994,322,0,0,0
Ray Bourque,0,0,0,0.670807453,0.00310559,322,0,0,0
Wayne Simmonds,0,0,0,0.440993789,0.083850932,322,0,0,0
Jim Cummins,0.454545455,0.272727273,11,0.099071207,0.207430341,323,0,0,0
Ville Peltonen,0,0,0,0.40247678,0.003095975,323,0,0,0
Byron Ritchie,0.783185841,0.061946903,226,0.179012346,0.067901235,324,0,0,0
Blake Wheeler,0,0,0,0.589506173,0.00617284,324,0,0,0
Steven Stamkos,0,0,0,1.012307692,0.009230769,325,0,0,0
Tyler Kennedy,0.92,0,50,0.481595092,0.039877301,326,0,0,0
Tom Preissing,0.587301587,0,63,0.404907975,0.006134969,326,0,0,0
David Hale,0.222222222,0.041666667,72,0.088685015,0.042813456,327,0,0,0
Mason Raymond,0.677419355,0,31,0.475609756,0,328,0,0,0
Lukas Krajicek,0.333333333,0,75,0.219512195,0.00304878,328,0,0,0
Nelson Emerson,0,0,0,0.445121951,0.009146341,328,0,0,0
Joe Reekie,0,0,0,0.139817629,0.006079027,329,0,0,0
Andreas Johansson,0,0,1,0.46686747,0,332,0,0,0
Bobby Ryan,1.1,0.042857143,70,0.780120482,0.015060241,332,0,0,0
Rich Peverley,0.954545455,0.017045455,176,0.57957958,0.006006006,333,0,0,0
Mike Sullivan,0,0,0,0.153153153,0,333,0,0,0
Patrick O'Sullivan,1.126262626,0,198,0.482035928,0,334,0,0,0
Mike LeClerc,0.82300885,0.097345133,113,0.464285714,0.056547619,336,0,0,0
Jason Ward,0.789041096,0.032876712,365,0.241071429,0.008928571,336,0,0,0
Dan LaCouture,0.408602151,0.068100358,279,0.133531157,0.148367953,337,0,0,0
Sergei Nemchinov,0,0,0,0.341246291,0,337,0,0,0
Mark Giordano,0.769230769,0.038461538,78,0.399408284,0.032544379,338,0,0,0
Juha Ylonen,0,0,0,0.300884956,0,339,0,0,0
Dave Manson,0,0,2,0.235294118,0.032352941,340,0,0,0
Garry Valk,0.5,0,44,0.286549708,0.00877193,342,0,0,0
Vitali Yachmenev,0,0,0,0.383040936,0,342,0,0,0
Dave Lowry,0.409090909,0,44,0.282798834,0.026239067,343,0,0,0
Ray Ferraro,0,0,0,0.591836735,0.002915452,343,0,0,0
Jed Ortmeyer,0.435294118,0.011764706,170,0.153623188,0.011594203,345,0,0,0
Dmitri Khristich,0,0,0,0.655072464,0.008695652,345,0,0,0
Jared Boll,0,0,0,0.133333333,0.333333333,345,0,0,0
Petr Prucha,1,0,21,0.421965318,0.00867052,346,0,0,0
Dan Bylsma,0.25,0.075,40,0.153179191,0.028901734,346,0,0,0
Andy Greene,0.403846154,0,52,0.291066282,0,347,0,0,0
German Titov,0,0,0,0.544668588,0,347,0,0,0
Tim Jackman,0.410194175,0.123786408,412,0.166666667,0.204022989,348,0,0,0
Alexander Khavanov,0,0,0,0.293103448,0,348,0,0,0
Bob Corkum,0,0,0,0.209770115,0.002873563,348,0,0,0
Steve Duchesne,0,0,0,0.488505747,0,348,0,0,0
Kris Letang,0.7,0,10,0.488571429,0.014285714,350,0,0,0
Nick Foligno,0.678571429,0,28,0.421652422,0.028490028,351,0,0,0
Jamie Allison,0.176470588,0.132352941,68,0.085470085,0.133903134,351,0,0,0
Daniel Tjarnqvist,0,0,0,0.255681818,0.002840909,352,0,0,0
Denis Arkhipov,0,0,0,0.392045455,0,352,0,0,0
Alexandre Daigle,0.973214286,0,112,0.484419263,0.002832861,353,0,0,0
Mike Van Ryn,0.322147651,0.006711409,149,0.365439093,0,353,0,0,0
Jody Hull,0.371428571,0,35,0.183615819,0,354,0,0,0
Denis Pederson,0,0,1,0.25915493,0.090140845,355,0,0,0
Robert Kron,1,0,6,0.38028169,0,355,0,0,0
Rostislav Olesz,0.814814815,0,54,0.371830986,0,355,0,0,0
Niklas Grossman,0.108695652,0.007246377,138,0.132394366,0.005633803,355,0,0,0
Brad Bombardir,0,0,6,0.151685393,0.002808989,356,0,0,0
Bryan Little,0.735294118,0,34,0.547752809,0.002808989,356,0,0,0
Pavel Bure,0,0,0,1.098314607,0,356,0,0,0
Curtis Glencross,0.731481481,0.12037037,108,0.530726257,0.027932961,358,0,0,0
Pat Verbeek,0,0,0,0.526462396,0.022284123,359,0,0,0
Ryan Callahan,0.985915493,0.042253521,71,0.55,0.027777778,360,0,0,0
Eric Nystrom,0.385321101,0.027522936,109,0.2,0.075,360,0,0,0
Denny Lambert,0.615384615,0.076923077,78,0.168975069,0.243767313,361,0,0,0
Igor Kravchuk,0,0,0,0.329639889,0.002770083,361,0,0,0
Jonathan Toews,0,0,0,0.897506925,0.011080332,361,0,0,0
Brian Pothier,0.631284916,0.011173184,179,0.325966851,0.008287293,362,0,0,0
Adam Deadmarsh,0,0,0,0.683195592,0.082644628,363,0,0,0
Steve McKenna,0.333333333,0.555555556,9,0.087912088,0.236263736,364,0,0,0
Jack Johnson,0,0,0,0.379120879,0.019230769,364,0,0,0
David Booth,0.56,0.08,25,0.536986301,0.010958904,365,0,0,0
Randy Jones,0.476190476,0.035714286,84,0.287671233,0.008219178,365,0,0,0
Keith Yandle,0.494949495,0.02020202,99,0.512328767,0.01369863,365,0,0,0
Alexander Karpovtsev,0,0,0,0.279452055,0.010958904,365,0,0,0
Nicklas Backstrom,0,0,0,1.005479452,0,365,0,0,0
Sylvain Cote,0,0,0,0.331506849,0,365,0,0,0
Daniel Winnik,0.294871795,0,78,0.275956284,0.027322404,366,0,0,0
Sam Gagner,0,0,0,0.601092896,0.016393443,366,0,0,0
Marc Staal,0,0,0,0.234332425,0.013623978,367,0,0,0
Kip Miller,1.005376344,0.005376344,186,0.554347826,0,368,0,0,0
Jamie Heward,0.867924528,0.009433962,106,0.322493225,0.008130081,369,0,0,0
Matt Niskanen,0.230769231,0,13,0.289189189,0.016216216,370,0,0,0
Carlo Colaiacovo,0.56097561,0.012195122,82,0.375675676,0.021621622,370,0,0,0
Karel Rachunek,0.333333333,0,12,0.377358491,0.008086253,371,0,0,0
Serge Aubin,0.945054945,0.005494505,182,0.288770053,0.013368984,374,0,0,0
Tyson Nash,0.54950495,0.069306931,202,0.171122995,0.088235294,374,0,0,0
Stan Neckar,1,0,3,0.098666667,0.008,375,0,0,0
Brad Richardson,0.835616438,0,73,0.264,0.013333333,375,0,0,0
James Wisniewski,0.616438356,0.04109589,73,0.464190981,0.047745358,377,0,0,0
David Krejci,1.085106383,0.010638298,94,0.732095491,0.00795756,377,0,0,0
Mattias Timander,0.385321101,0.009174312,109,0.161375661,0.002645503,378,0,0,0
David Clarkson,0.585365854,0.284552846,123,0.386243386,0.201058201,378,0,0,0
Darren Langdon,0,0,0,0.044854881,0.221635884,379,0,0,0
Richard Smehlik,0,0,0,0.216358839,0,379,0,0,0
Patrick Eaves,0.764705882,0,17,0.35,0.013157895,380,0,0,0
Tobias Enstrom,0,0,0,0.536842105,0,380,0,0,0
Bruno Gervais,0.701754386,0,57,0.212598425,0.010498688,381,0,0,0
Daniel Paille,0.648648649,0.013513514,74,0.325459318,0.005249344,381,0,0,0
Brian Willsie,0.778793419,0.001828154,547,0.286089239,0.007874016,381,0,0,0
Kurtis Foster,0.533568905,0.028268551,283,0.405759162,0.010471204,382,0,0,0
Darby Hendrickson,0.431372549,0.019607843,51,0.244791667,0.018229167,384,0,0,0
Eric Messier,0.666666667,0,6,0.194805195,0,385,0,0,0
Deron Quint,0.918918919,0,37,0.288311688,0,385,0,0,0
Yannick Tremblay,0.677419355,0,62,0.324675325,0.007792208,385,0,0,0
Chris Dingman,0.340425532,0.265957447,94,0.088311688,0.262337662,385,0,0,0
Dave Steckel,0.659722222,0.013888889,144,0.187012987,0.012987013,385,0,0,0
Ville Nieminen,0.621399177,0.020576132,243,0.303896104,0.005194805,385,0,0,0
Sylvain Lefebvre,0.333333333,0.066666667,15,0.165803109,0.012953368,386,0,0,0
Ben Eager,0.315789474,0.315789474,57,0.212435233,0.163212435,386,0,0,0
Mark Stuart,0.247706422,0.055045872,109,0.142487047,0.080310881,386,0,0,0
Kirk Muller,0,0,0,0.289405685,0.010335917,387,0,0,0
Patric Kjellberg,0,0,0,0.413436693,0,387,0,0,0
Steve Heinze,0.944444444,0,36,0.536082474,0,388,0,0,0
Sean Bergenheim,0.854545455,0.018181818,55,0.340206186,0.010309278,388,0,0,0
Brad Winchester,0.542372881,0.110169492,118,0.174358974,0.128205128,390,0,0,0
Peter Worrell,0.516666667,0.416666667,60,0.117647059,0.363171355,391,0,0,0
Branko Radivojevic,0.629032258,0.064516129,62,0.305343511,0.020356234,393,0,0,0
Robert Reichel,0,0,0,0.65394402,0,393,0,0,0
Rob Ray,0.4,0.2,5,0.076142132,0.230964467,394,0,0,0
Michal Grosek,0.983333333,0.066666667,60,0.431472081,0.025380711,394,0,0,0
Ryane Clowe,0.679245283,0.103773585,106,0.658227848,0.118987342,395,0,0,0
Stephane Matteau,0,0,6,0.319899244,0.037783375,397,0,0,0
Drew Stafford,1.294117647,0,34,0.619647355,0.01511335,397,0,0,0
Brett Lebda,0.482142857,0.017857143,56,0.191435768,0.002518892,397,0,0,0
Niko Kapanen,0.694915254,0,59,0.317380353,0,397,0,0,0
Toby Petersen,0.847191011,0,445,0.204030227,0,397,0,0,0
Jeff Shantz,0.5,0,2,0.316582915,0.005025126,398,0,0,0
Andrei Kostitsyn,0.868421053,0.01754386,114,0.557788945,0.005025126,398,0,0,0
Calle Johansson,0,0,0,0.388471178,0,399,0,0,0
Patrick Kane,0,0,0,0.92481203,0,399,0,0,0
Joe Sacco,1.166666667,0,12,0.195,0.03,400,0,0,0
Donald Audette,0.909090909,0,22,0.658354115,0.007481297,401,0,0,0
Ian Moran,0.233333333,0.066666667,30,0.149253731,0.017412935,402,0,0,0
Mikael Renberg,0,0,0,0.553349876,0,403,0,0,0
Tom Gilbert,0.625,0,48,0.403465347,0.002475248,404,0,0,0
Brian Holzinger,0.928571429,0,56,0.405940594,0.004950495,404,0,0,0
James Patrick,0,0,0,0.224691358,0,405,0,0,0
Jyrki Lumme,0,0,0,0.377777778,0,405,0,0,0
Matt Johnson,0,0,0,0.093596059,0.293103448,406,0,0,0
Vladimir Malakhov,0,0,0,0.389162562,0.017241379,406,0,0,0
Jeff Odgers,0,0.25,4,0.117936118,0.324324324,407,0,0,0
Tommy Albelin,0.4,0,10,0.186732187,0,407,0,0,0
Glen Metropolit,1.147208122,0.010152284,197,0.390663391,0.004914005,407,0,0,0
Derek Armstrong,1.114285714,0.019047619,315,0.501228501,0.022113022,407,0,0,0
Krzysztof Oliwa,0.066666667,0.133333333,30,0.11002445,0.432762836,409,0,0,0
Craig Berube,0.181818182,0.181818182,33,0.119804401,0.185819071,409,0,0,0
Ladislav Smid,0.417721519,0.012658228,79,0.144254279,0.029339853,409,0,0,0
Jiri Hudler,1.090225564,0,133,0.523227384,0,409,0,0,0
Shayne Corson,0,0,0,0.486552567,0.092909535,409,0,0,0
Andrew Cogliano,0,0,0,0.419512195,0.007317073,410,0,0,0
Ken Daneyko,0,0,0,0.090243902,0.041463415,410,0,0,0
Pavel Trnka,0.347826087,0,23,0.187347932,0.00973236,411,0,0,0
Doug Gilmour,0,0,0,0.703883495,0.014563107,412,0,0,0
Marc Bergevin,0,0,2,0.113801453,0.03874092,413,0,0,0
George Parros,0.146666667,0.266666667,75,0.079903148,0.353510896,413,0,0,0
Jeff Cowan,0.365122616,0.100817439,367,0.196125908,0.150121065,413,0,0,0
Maxim Lapierre,0.573643411,0.046511628,129,0.248192771,0.048192771,415,0,0,0
Jiri Slegr,0,0,0,0.375903614,0.040963855,415,0,0,0
Eric Cairns,0.145833333,0.229166667,48,0.098321343,0.213429257,417,0,0,0
Steve Bernier,0.736842105,0.013157895,76,0.395683453,0.021582734,417,0,0,0
Drake Berehowsky,0.103448276,0.068965517,29,0.278571429,0.064285714,420,0,0,0
Nikolai Zherdev,0,0,1,0.619952494,0.002375297,421,0,0,0
Jan Hejda,0.6,0.2,5,0.225118483,0.002369668,422,0,0,0
Doug Murray,0.340206186,0.051546392,97,0.132701422,0.061611374,422,0,0,0
Travis Zajac,0.5,0,2,0.602836879,0.007092199,423,0,0,0
Wojtek Wolski,0.833333333,0,6,0.608490566,0.002358491,424,0,0,0
Bill Lindsay,0.630136986,0.054794521,73,0.25,0.087264151,424,0,0,0
Ted Donato,1.079545455,0,88,0.318396226,0,424,0,0,0
John Erskine,0.196078431,0.22875817,153,0.103773585,0.148584906,424,0,0,0
Andrew Alberts,0,0.2,5,0.127058824,0.054117647,425,0,0,0
Kevin Bieksa,0.821428571,0.178571429,28,0.449411765,0.077647059,425,0,0,0
Tony Hrkac,0.680412371,0,97,0.411764706,0.002352941,425,0,0,0
Jason Marshall,0.38,0.1,50,0.129107981,0.08685446,426,0,0,0
Chris Thorburn,0.528985507,0.094202899,138,0.192488263,0.145539906,426,0,0,0
Shjon Podein,0,0,0,0.262910798,0.021126761,426,0,0,0
Al MacInnis,0,0,0,0.74941452,0,427,0,0,0
Evgeni Malkin,0,0,0,1.234192037,0.00234192,427,0,0,0
Paul Stastny,0,0,0,0.87587822,0,427,0,0,0
Phil Housley,0,0,0,0.565420561,0,428,0,0,0
Kent Manderville,0,0,0,0.144522145,0.004662005,429,0,0,0
Sergei Berezin,0,0,0,0.568764569,0,429,0,0,0
Scott Pellerin,0.6,0,55,0.362790698,0.006976744,430,0,0,0
Milan Jurcina,0.25,0,80,0.188372093,0,430,0,0,0
Steve Thomas,0,0,0,0.606976744,0.023255814,430,0,0,0
Joe Pavelski,1.625,0,16,0.707656613,0.004640371,431,0,0,0
Sean Brown,0.265625,0.171875,64,0.13225058,0.157772622,431,0,0,0
Jordan Staal,0,0,0,0.575406032,0.006960557,431,0,0,0
Randy McKay,0,0,0,0.472222222,0.085648148,432,0,0,0
Magnus Arvedson,0,0,0,0.51843318,0.004608295,434,0,0,0
Sidney Crosby,0,0,0,1.403225806,0.011520737,434,0,0,0
Ladislav Nagy,0.797752809,0.011235955,89,0.714942529,0.002298851,435,0,0,0
Theoren Fleury,0,0,0,0.931034483,0.006896552,435,0,0,0
Jan Hlavac,0.333333333,0,3,0.513761468,0.002293578,436,0,0,0
Jeff Finley,0.285714286,0,42,0.094036697,0.002293578,436,0,0,0
Jamie Rivers,0.502487562,0,201,0.135321101,0.006880734,436,0,0,0
Igor Ulanov,0.346153846,0,26,0.212814645,0.025171625,437,0,0,0
Wes Walz,0,0,0,0.415525114,0.00913242,438,0,0,0
Ryan Whitney,1.5,0,10,0.559090909,0.011363636,440,0,0,0
Chris Campoli,0.4,0,15,0.331818182,0.009090909,440,0,0,0
Jamie Pushor,0.285714286,0.142857143,140,0.108843537,0.102040816,441,0,0,0
Andrei Nazarov,0,0,1,0.169683258,0.278280543,442,0,0,0
Valtteri Filppula,0.961038961,0,77,0.529411765,0,442,0,0,0
Dan Girardi,0.567567568,0.009009009,111,0.316742081,0.011312217,442,0,0,0
Mark Streit,0.348837209,0,43,0.589164786,0,443,0,0,0
Curtis Leschyshyn,0,0,0,0.121348315,0.004494382,445,0,0,0
David Backes,0.534883721,0.069767442,43,0.609865471,0.053811659,446,0,0,0
Marcel Goc,0.474358974,0,78,0.302690583,0,446,0,0,0
Dmitri Yushkevich,0,0,0,0.278026906,0.004484305,446,0,0,0
Eric Daze,0,0,0,0.677130045,0,446,0,0,0
Jason Allison,0,0,0,0.993288591,0.024608501,447,0,0,0
Rob Zamuner,0.25,0,4,0.340757238,0.004454343,449,0,0,0
Jim Slater,0.285714286,0,7,0.269487751,0.031180401,449,0,0,0
Karl Dykhuis,0.407407407,0.018518519,54,0.171492205,0.004454343,449,0,0,0
Greg Zanon,0.385185185,0.007407407,135,0.124721604,0.002227171,449,0,0,0
David Tanabe,0,0,0,0.25389755,0.011135857,449,0,0,0
Marty McInnis,0,0,0,0.483296214,0.002227171,449,0,0,0
Kyle Wellwood,0.723684211,0,76,0.488888889,0,450,0,0,0
Mark Bell,0.574712644,0.045977011,174,0.404444444,0.084444444,450,0,0,0
Shawn Thornton,0.273972603,0.364726027,584,0.162222222,0.248888889,450,0,0,0
Radoslav Suchy,0.517857143,0,112,0.157427938,0,451,0,0,0
Alexei Morozov,0,0,0,0.485587583,0,451,0,0,0
Craig Johnson,0,0,0,0.301552106,0.00443459,451,0,0,0
Steve Eminger,0.097560976,0.024390244,41,0.21192053,0.006622517,453,0,0,0
Loui Eriksson,0.747368421,0,95,0.72406181,0,453,0,0,0
Alexander Mogilny,0.736842105,0,19,0.898678414,0.002202643,454,0,0,0
Patrik Stefan,0.6,0,5,0.413186813,0,455,0,0,0
Jim McKenzie,0.134328358,0.014925373,67,0.116483516,0.208791209,455,0,0,0
Clarke Wilm,0.626086957,0.095652174,115,0.213186813,0.037362637,455,0,0,0
Shane O'Brien,0.372262774,0.204379562,137,0.184615385,0.09010989,455,0,0,0
Jason Williams,0.884353741,0.006802721,294,0.498901099,0.004395604,455,0,0,0
Turner Stevenson,0,0,0,0.301098901,0.118681319,455,0,0,0
Phil Kessel,0.5,0,2,0.717105263,0.002192982,456,0,0,0
Valeri Bure,0,0,0,0.699561404,0,456,0,0,0
Andrei Nikolishin,0,0,2,0.400437637,0.002188184,457,0,0,0
Claude Lemieux,0.47826087,0,23,0.52297593,0.013129103,457,0,0,0
Paul Ranheim,0,0,0,0.20131291,0.004376368,457,0,0,0
Radek Martinek,1,0,6,0.226086957,0.002173913,460,0,0,0
Stephane Veilleux,0.49790795,0.029288703,239,0.219565217,0.041304348,460,0,0,0
Josef Vasicek,0,0,0,0.397826087,0.013043478,460,0,0,0
Matt Greene,0.269230769,0.038461538,26,0.134490239,0.088937093,461,0,0,0
Fernando Pisani,0.699530516,0,213,0.365800866,0.004329004,462,0,0,0
Johnny Oduya,0,0,0,0.246220302,0.004319654,463,0,0,0
Eric Lindros,0,0,0,0.926565875,0.047516199,463,0,0,0
Cory Cross,0,0,4,0.215517241,0.015086207,464,0,0,0
Shawn Bates,0.864864865,0,111,0.425806452,0.004301075,465,0,0,0
Marc-Andre Bergeron,0.530232558,0.009302326,215,0.486021505,0.010752688,465,0,0,0
Niklas Kronwall,0.5,0,26,0.464668094,0,467,0,0,0
Alexander Semin,1,0,4,0.869936034,0.002132196,469,0,0,0
Jon Sim,1.085106383,0.014184397,141,0.296375267,0.008528785,469,0,0,0
